task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail
autoencoding,ae_width_to_depth,224,cand_224_d2_w226,"[226, 226]",0.0004951770721050684,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_224_d2_w226/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_224_d2_w226/checkpoint_last.pt,False,width,20,0
autoencoding,ae_width_to_depth,225,cand_225_d2_w227,"[227, 227]",0.0004925926104314116,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_225_d2_w227/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_225_d2_w227/checkpoint_last.pt,False,width,21,0
autoencoding,ae_width_to_depth,226,cand_226_d2_w228,"[228, 228]",0.0007388717462335313,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_226_d2_w228/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_226_d2_w228/checkpoint_last.pt,False,width,22,0
autoencoding,ae_width_to_depth,227,cand_227_d2_w229,"[229, 229]",0.0005978840400828346,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_227_d2_w229/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_227_d2_w229/checkpoint_last.pt,False,width,23,0
autoencoding,ae_width_to_depth,228,cand_228_d2_w230,"[230, 230]",0.0006117997862279061,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_228_d2_w230/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_228_d2_w230/checkpoint_last.pt,False,width,24,0
autoencoding,ae_width_to_depth,229,cand_229_d2_w231,"[231, 231]",0.0007097321388003311,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_229_d2_w231/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_229_d2_w231/checkpoint_last.pt,False,width,25,0
autoencoding,ae_width_to_depth,230,cand_230_d2_w232,"[232, 232]",0.0005654685580126619,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_230_d2_w232/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_230_d2_w232/checkpoint_last.pt,False,width,26,0
autoencoding,ae_width_to_depth,231,cand_231_d2_w233,"[233, 233]",0.0006379141800144811,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_231_d2_w233/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_231_d2_w233/checkpoint_last.pt,False,width,27,0
autoencoding,ae_width_to_depth,232,cand_232_d2_w234,"[234, 234]",0.0006042982119410976,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_232_d2_w234/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_232_d2_w234/checkpoint_last.pt,False,width,28,0
autoencoding,ae_width_to_depth,233,cand_233_d2_w235,"[235, 235]",0.0005849999262600207,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_233_d2_w235/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_233_d2_w235/checkpoint_last.pt,False,width,29,0
autoencoding,ae_width_to_depth,234,cand_234_d2_w236,"[236, 236]",0.0005578288521196608,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_234_d2_w236/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_234_d2_w236/checkpoint_last.pt,False,width,30,0
autoencoding,ae_width_to_depth,235,cand_235_d2_w237,"[237, 237]",0.0005672316365780394,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_235_d2_w237/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_235_d2_w237/checkpoint_last.pt,False,width,31,0
autoencoding,ae_width_to_depth,236,cand_236_d2_w238,"[238, 238]",0.0005788348634553044,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_236_d2_w238/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_236_d2_w238/checkpoint_last.pt,False,width,32,0
autoencoding,ae_width_to_depth,237,cand_237_d2_w239,"[239, 239]",0.000673894353003514,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_237_d2_w239/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_237_d2_w239/checkpoint_last.pt,False,width,33,0
autoencoding,ae_width_to_depth,238,cand_238_d2_w240,"[240, 240]",0.0005816271861567781,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_238_d2_w240/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_238_d2_w240/checkpoint_last.pt,False,width,34,0
autoencoding,ae_width_to_depth,239,cand_239_d2_w241,"[241, 241]",0.0005621064196292283,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_239_d2_w241/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_239_d2_w241/checkpoint_last.pt,False,width,35,0
autoencoding,ae_width_to_depth,240,cand_240_d2_w242,"[242, 242]",0.000501952592132138,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_240_d2_w242/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_240_d2_w242/checkpoint_last.pt,False,width,36,0
autoencoding,ae_width_to_depth,241,cand_241_d2_w243,"[243, 243]",0.0005042611517932799,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_241_d2_w243/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_241_d2_w243/checkpoint_last.pt,False,width,37,0
autoencoding,ae_width_to_depth,242,cand_242_d2_w244,"[244, 244]",0.000604753171030478,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_242_d2_w244/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_242_d2_w244/checkpoint_last.pt,False,width,38,0
autoencoding,ae_width_to_depth,243,cand_243_d2_w245,"[245, 245]",0.0005006447176250269,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_243_d2_w245/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_243_d2_w245/checkpoint_last.pt,False,width,39,0
autoencoding,ae_width_to_depth,244,cand_244_d2_w246,"[246, 246]",0.0006939117616803393,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_244_d2_w246/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_244_d2_w246/checkpoint_last.pt,False,width,40,0
autoencoding,ae_width_to_depth,245,cand_245_d2_w247,"[247, 247]",0.0005339936315789566,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_245_d2_w247/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_245_d2_w247/checkpoint_last.pt,False,width,41,0
autoencoding,ae_width_to_depth,246,cand_246_d2_w248,"[248, 248]",0.0005763024492504987,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_246_d2_w248/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_246_d2_w248/checkpoint_last.pt,False,width,42,0
autoencoding,ae_width_to_depth,247,cand_247_d2_w249,"[249, 249]",0.0005270821281701452,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_247_d2_w249/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_247_d2_w249/checkpoint_last.pt,False,width,43,0
autoencoding,ae_width_to_depth,248,cand_248_d2_w250,"[250, 250]",0.0004928113669363246,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_248_d2_w250/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_248_d2_w250/checkpoint_last.pt,False,width,44,0
autoencoding,ae_width_to_depth,249,cand_249_d2_w251,"[251, 251]",0.0005542919726110001,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_249_d2_w251/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_249_d2_w251/checkpoint_last.pt,False,width,45,0
autoencoding,ae_width_to_depth,250,cand_250_d2_w252,"[252, 252]",0.000494924788793947,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_250_d2_w252/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_250_d2_w252/checkpoint_last.pt,False,width,46,0
autoencoding,ae_width_to_depth,251,cand_251_d2_w253,"[253, 253]",0.0006233018174902477,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_251_d2_w253/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_251_d2_w253/checkpoint_last.pt,False,width,47,0
autoencoding,ae_width_to_depth,252,cand_252_d2_w254,"[254, 254]",0.0005192215218166028,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_252_d2_w254/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_252_d2_w254/checkpoint_last.pt,False,width,48,0
autoencoding,ae_width_to_depth,253,cand_253_d2_w255,"[255, 255]",0.0005502635778236468,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_253_d2_w255/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_253_d2_w255/checkpoint_last.pt,False,width,49,0
autoencoding,ae_width_to_depth,254,cand_254_d2_w256,"[256, 256]",0.0005024983312266645,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_254_d2_w256/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_254_d2_w256/checkpoint_last.pt,False,width,50,0
autoencoding,ae_width_to_depth,255,cand_255_d2_w257,"[257, 257]",0.00042776273119706995,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_255_d2_w257/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_255_d2_w257/checkpoint_last.pt,True,width,0,0
autoencoding,ae_width_to_depth,256,cand_256_d2_w258,"[258, 258]",0.0004511856241367085,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_256_d2_w258/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_256_d2_w258/checkpoint_last.pt,False,width,1,0
autoencoding,ae_width_to_depth,257,cand_257_d2_w259,"[259, 259]",0.0005314101643445308,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_257_d2_w259/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_257_d2_w259/checkpoint_last.pt,False,width,2,0
autoencoding,ae_width_to_depth,258,cand_258_d2_w260,"[260, 260]",0.0006306031466547812,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_258_d2_w260/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_258_d2_w260/checkpoint_last.pt,False,width,3,0
autoencoding,ae_width_to_depth,259,cand_259_d2_w261,"[261, 261]",0.00048098384256823023,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_259_d2_w261/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_259_d2_w261/checkpoint_last.pt,False,width,4,0
autoencoding,ae_width_to_depth,260,cand_260_d2_w262,"[262, 262]",0.0004689546622897035,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_260_d2_w262/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_260_d2_w262/checkpoint_last.pt,False,width,5,0
autoencoding,ae_width_to_depth,261,cand_261_d2_w263,"[263, 263]",0.00043237764331532767,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_261_d2_w263/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_261_d2_w263/checkpoint_last.pt,False,width,6,0
autoencoding,ae_width_to_depth,262,cand_262_d2_w264,"[264, 264]",0.0005881852122054141,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_262_d2_w264/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_262_d2_w264/checkpoint_last.pt,False,width,7,0
autoencoding,ae_width_to_depth,263,cand_263_d2_w265,"[265, 265]",0.00048446682485551535,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_263_d2_w265/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_263_d2_w265/checkpoint_last.pt,False,width,8,0
autoencoding,ae_width_to_depth,264,cand_264_d2_w266,"[266, 266]",0.000564871994496421,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_264_d2_w266/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_264_d2_w266/checkpoint_last.pt,False,width,9,0
autoencoding,ae_width_to_depth,265,cand_265_d2_w267,"[267, 267]",0.0005593764764162106,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_265_d2_w267/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_265_d2_w267/checkpoint_last.pt,False,width,10,0
autoencoding,ae_width_to_depth,266,cand_266_d2_w268,"[268, 268]",0.0005715469140982049,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_266_d2_w268/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_266_d2_w268/checkpoint_last.pt,False,width,11,0
autoencoding,ae_width_to_depth,267,cand_267_d2_w269,"[269, 269]",0.0004936107044162415,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_267_d2_w269/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_267_d2_w269/checkpoint_last.pt,False,width,12,0
autoencoding,ae_width_to_depth,268,cand_268_d2_w270,"[270, 270]",0.00043432896057816095,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_268_d2_w270/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_268_d2_w270/checkpoint_last.pt,False,width,13,0
autoencoding,ae_width_to_depth,269,cand_269_d2_w271,"[271, 271]",0.0004022429317879454,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_269_d2_w271/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_269_d2_w271/checkpoint_last.pt,False,width,14,0
autoencoding,ae_width_to_depth,270,cand_270_d2_w272,"[272, 272]",0.00043643122208132066,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_270_d2_w272/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_270_d2_w272/checkpoint_last.pt,False,width,15,0
autoencoding,ae_width_to_depth,271,cand_271_d2_w273,"[273, 273]",0.0004894146896315622,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_271_d2_w273/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_271_d2_w273/checkpoint_last.pt,False,width,16,0
autoencoding,ae_width_to_depth,272,cand_272_d2_w274,"[274, 274]",0.0004922554777480578,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_272_d2_w274/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_272_d2_w274/checkpoint_last.pt,False,width,17,0
autoencoding,ae_width_to_depth,273,cand_273_d2_w275,"[275, 275]",0.00047838250334480465,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_273_d2_w275/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_273_d2_w275/checkpoint_last.pt,False,width,18,0
autoencoding,ae_width_to_depth,274,cand_274_d2_w276,"[276, 276]",0.0005001117427889897,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_274_d2_w276/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_274_d2_w276/checkpoint_last.pt,False,width,19,0
autoencoding,ae_width_to_depth,275,cand_275_d2_w277,"[277, 277]",0.0005084699620165837,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_275_d2_w277/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_275_d2_w277/checkpoint_last.pt,False,width,20,0
autoencoding,ae_width_to_depth,276,cand_276_d2_w278,"[278, 278]",0.0005010656101020471,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_276_d2_w278/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_276_d2_w278/checkpoint_last.pt,False,width,21,0
autoencoding,ae_width_to_depth,277,cand_277_d2_w279,"[279, 279]",0.0004564343547610156,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_277_d2_w279/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_277_d2_w279/checkpoint_last.pt,False,width,22,0
autoencoding,ae_width_to_depth,278,cand_278_d2_w280,"[280, 280]",0.0004430837868751954,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_278_d2_w280/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_278_d2_w280/checkpoint_last.pt,False,width,23,0
autoencoding,ae_width_to_depth,279,cand_279_d2_w281,"[281, 281]",0.0004474402003281892,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_279_d2_w281/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_279_d2_w281/checkpoint_last.pt,False,width,24,0
autoencoding,ae_width_to_depth,280,cand_280_d2_w282,"[282, 282]",0.0004693115116147365,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_280_d2_w282/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_280_d2_w282/checkpoint_last.pt,False,width,25,0
autoencoding,ae_width_to_depth,281,cand_281_d2_w283,"[283, 283]",0.0004000497707876801,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_281_d2_w283/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_281_d2_w283/checkpoint_last.pt,False,width,26,0
autoencoding,ae_width_to_depth,282,cand_282_d2_w284,"[284, 284]",0.0004109374706941265,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_282_d2_w284/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_282_d2_w284/checkpoint_last.pt,False,width,27,0
autoencoding,ae_width_to_depth,283,cand_283_d2_w285,"[285, 285]",0.0004892632090118631,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_283_d2_w285/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_283_d2_w285/checkpoint_last.pt,False,width,28,0
autoencoding,ae_width_to_depth,284,cand_284_d2_w286,"[286, 286]",0.0005108972012395924,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_284_d2_w286/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_284_d2_w286/checkpoint_last.pt,False,width,29,0
autoencoding,ae_width_to_depth,285,cand_285_d2_w287,"[287, 287]",0.0005445368464905226,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_285_d2_w287/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_285_d2_w287/checkpoint_last.pt,False,width,30,0
autoencoding,ae_width_to_depth,286,cand_286_d2_w288,"[288, 288]",0.0003796428932526191,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_286_d2_w288/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_286_d2_w288/checkpoint_last.pt,False,width,31,0
autoencoding,ae_width_to_depth,287,cand_287_d2_w289,"[289, 289]",0.0003583872331434349,8,13,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_287_d2_w289/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_287_d2_w289/checkpoint_last.pt,False,width,32,0
autoencoding,ae_width_to_depth,288,cand_288_d2_w290,"[290, 290]",0.00041842102118626356,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_288_d2_w290/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_288_d2_w290/checkpoint_last.pt,False,width,33,0
autoencoding,ae_width_to_depth,289,cand_289_d2_w291,"[291, 291]",0.0004712270914646002,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_289_d2_w291/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_289_d2_w291/checkpoint_last.pt,False,width,34,0
autoencoding,ae_width_to_depth,290,cand_290_d2_w292,"[292, 292]",0.00043083544023422436,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_290_d2_w292/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_290_d2_w292/checkpoint_last.pt,False,width,35,0
autoencoding,ae_width_to_depth,291,cand_291_d2_w293,"[293, 293]",0.0004771758870878911,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_291_d2_w293/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_291_d2_w293/checkpoint_last.pt,False,width,36,0
autoencoding,ae_width_to_depth,292,cand_292_d2_w294,"[294, 294]",0.0004079362531684863,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_292_d2_w294/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_292_d2_w294/checkpoint_last.pt,False,width,37,0
autoencoding,ae_width_to_depth,293,cand_293_d2_w295,"[295, 295]",0.0004949805783408588,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_293_d2_w295/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_293_d2_w295/checkpoint_last.pt,False,width,38,0
autoencoding,ae_width_to_depth,294,cand_294_d2_w296,"[296, 296]",0.0004164355379615199,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_294_d2_w296/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_294_d2_w296/checkpoint_last.pt,False,width,39,0
autoencoding,ae_width_to_depth,295,cand_295_d2_w297,"[297, 297]",0.00037319700154725687,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_295_d2_w297/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_295_d2_w297/checkpoint_last.pt,False,width,40,0
autoencoding,ae_width_to_depth,296,cand_296_d2_w298,"[298, 298]",0.00042974300790879223,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_296_d2_w298/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_296_d2_w298/checkpoint_last.pt,False,width,41,0
autoencoding,ae_width_to_depth,297,cand_297_d2_w299,"[299, 299]",0.00048441059972643394,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_297_d2_w299/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_297_d2_w299/checkpoint_last.pt,False,width,42,0
autoencoding,ae_width_to_depth,298,cand_298_d2_w300,"[300, 300]",0.0003955614113651815,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_298_d2_w300/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_298_d2_w300/checkpoint_last.pt,False,width,43,0
autoencoding,ae_width_to_depth,299,cand_299_d2_w301,"[301, 301]",0.000405442635714143,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_299_d2_w301/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_299_d2_w301/checkpoint_last.pt,False,width,44,0
autoencoding,ae_width_to_depth,300,cand_300_d2_w302,"[302, 302]",0.0004409497536383583,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_300_d2_w302/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_300_d2_w302/checkpoint_last.pt,False,width,45,0
