depth,architecture,params,best_val
5,"[78, 78, 78, 78, 78]",33984,0.0019448737148195
5,"[79, 78, 78, 78, 78]",34119,0.0019786998163908
5,"[79, 79, 78, 78, 78]",34279,0.0019537000916898
5,"[79, 79, 79, 78, 78]",34439,0.0020044457633048
5,"[79, 79, 79, 79, 78]",34599,0.0020247255451977
5,"[79, 79, 79, 79, 79]",34735,0.001872336375527
5,"[80, 79, 79, 79, 79]",34871,0.0018335515633225
5,"[80, 80, 79, 79, 79]",35033,0.0019322397420182
5,"[80, 80, 80, 79, 79]",35195,0.0017732989508658
5,"[80, 80, 80, 80, 79]",35357,0.0019567792769521
5,"[80, 80, 80, 80, 80]",35494,0.0018255965551361
5,"[81, 80, 80, 80, 80]",35631,0.0017863770481199
5,"[81, 81, 80, 80, 80]",35795,0.0017670808592811
5,"[81, 81, 81, 80, 80]",35959,0.0016675252700224
5,"[81, 81, 81, 81, 80]",36123,0.0016856453148648
5,"[81, 81, 81, 81, 81]",36261,0.0016389517113566
5,"[82, 81, 81, 81, 81]",36399,0.001650093239732
5,"[82, 82, 81, 81, 81]",36565,0.0016900496557354
5,"[82, 82, 82, 81, 81]",36731,0.001621366944164
5,"[82, 82, 82, 82, 81]",36897,0.0017019127262756
5,"[82, 82, 82, 82, 82]",37036,0.0017038001678884
5,"[83, 82, 82, 82, 82]",37175,0.0017250444507226
5,"[83, 83, 82, 82, 82]",37343,0.0016781553858891
5,"[83, 83, 83, 82, 82]",37511,0.0015937637072056
5,"[83, 83, 83, 83, 82]",37679,0.0015856242971494
5,"[83, 83, 83, 83, 83]",37819,0.001607570447959
5,"[84, 83, 83, 83, 83]",37959,0.0016283054137602
5,"[84, 84, 83, 83, 83]",38129,0.0018620875198394
5,"[84, 84, 84, 83, 83]",38299,0.0016855837311595
5,"[84, 84, 84, 84, 83]",38469,0.0016817832365632
5,"[84, 84, 84, 84, 84]",38610,0.001516688033007
5,"[85, 84, 84, 84, 84]",38751,0.0016537010669708
5,"[85, 85, 84, 84, 84]",38923,0.0015813898062333
5,"[85, 85, 85, 84, 84]",39095,0.0016173977637663
5,"[85, 85, 85, 85, 84]",39267,0.0016065712552517
5,"[85, 85, 85, 85, 85]",39409,0.0016630513127893
5,"[86, 85, 85, 85, 85]",39551,0.0015962081961333
5,"[86, 86, 85, 85, 85]",39725,0.0015656383475288
5,"[86, 86, 86, 85, 85]",39899,0.0016522363293915
5,"[86, 86, 86, 86, 85]",40073,0.0016732158837839
5,"[86, 86, 86, 86, 86]",40216,0.0015552067197859
5,"[87, 86, 86, 86, 86]",40359,0.0014906589640304
5,"[87, 87, 86, 86, 86]",40535,0.0014012098545208
5,"[87, 87, 87, 86, 86]",40711,0.001395258354023
5,"[87, 87, 87, 87, 86]",40887,0.0015600172337144
5,"[87, 87, 87, 87, 87]",41031,0.0014093335485085
5,"[88, 87, 87, 87, 87]",41175,0.0014600809663534
5,"[88, 88, 87, 87, 87]",41353,0.0014602962182834
5,"[88, 88, 88, 87, 87]",41531,0.0014374230522662
5,"[88, 88, 88, 88, 87]",41709,0.001410427968949
5,"[88, 88, 88, 88, 88]",41854,0.0013543022796511
5,"[89, 88, 88, 88, 88]",41999,0.001428787712939
5,"[89, 89, 88, 88, 88]",42179,0.0014730402035638
5,"[89, 89, 89, 88, 88]",42359,0.0013655754737555
5,"[89, 89, 89, 89, 88]",42539,0.0014895381173118
5,"[89, 89, 89, 89, 89]",42685,0.0014542534481734
5,"[90, 89, 89, 89, 89]",42831,0.0014750557020306
5,"[90, 90, 89, 89, 89]",43013,0.00140586507041
5,"[90, 90, 90, 89, 89]",43195,0.0013663871213793
5,"[90, 90, 90, 90, 89]",43377,0.0013912145514041
5,"[90, 90, 90, 90, 90]",43524,0.0013153261970728
5,"[91, 90, 90, 90, 90]",43671,0.0013718290720134
5,"[91, 91, 90, 90, 90]",43855,0.0014421999221667
5,"[91, 91, 91, 90, 90]",44039,0.0014428942231461
5,"[91, 91, 91, 91, 90]",44223,0.0015047475462779
5,"[91, 91, 91, 91, 91]",44371,0.0013813870027661
5,"[92, 91, 91, 91, 91]",44519,0.0013475524028763
5,"[92, 92, 91, 91, 91]",44705,0.0013585283886641
5,"[92, 92, 92, 91, 91]",44891,0.0012654263991862
5,"[92, 92, 92, 92, 91]",45077,0.0013353616232052
5,"[92, 92, 92, 92, 92]",45226,0.0012638128828257
5,"[93, 92, 92, 92, 92]",45375,0.0014295666478574
5,"[93, 93, 92, 92, 92]",45563,0.0012158961035311
5,"[93, 93, 93, 92, 92]",45751,0.0013268524780869
5,"[93, 93, 93, 93, 92]",45939,0.0013441006885841
5,"[93, 93, 93, 93, 93]",46089,0.00131921924185
5,"[94, 93, 93, 93, 93]",46239,0.0012960630701854
5,"[94, 94, 93, 93, 93]",46429,0.0012121677864342
5,"[94, 94, 94, 93, 93]",46619,0.0013253650395199
5,"[94, 94, 94, 94, 93]",46809,0.0013316934928297
5,"[94, 94, 94, 94, 94]",46960,0.0013462406350299
5,"[95, 94, 94, 94, 94]",47111,0.0012114844284951
5,"[95, 95, 94, 94, 94]",47303,0.0013043275102972
5,"[95, 95, 95, 94, 94]",47495,0.0011946940794587
5,"[95, 95, 95, 95, 94]",47687,0.0012470501242205
5,"[95, 95, 95, 95, 95]",47839,0.0012225641403347
5,"[96, 95, 95, 95, 95]",47991,0.0012636756291612
5,"[96, 96, 95, 95, 95]",48185,0.0012327379081398
5,"[96, 96, 96, 95, 95]",48379,0.0012443814193829
5,"[96, 96, 96, 96, 95]",48573,0.0012867900077253
5,"[96, 96, 96, 96, 96]",48726,0.0012127753579989
5,"[97, 96, 96, 96, 96]",48879,0.0012427462497726
5,"[97, 97, 96, 96, 96]",49075,0.0012244088575243
5,"[97, 97, 97, 96, 96]",49271,0.001263442216441
5,"[97, 97, 97, 97, 96]",49467,0.001170651987195
5,"[97, 97, 97, 97, 97]",49621,0.0011723208008334
5,"[98, 97, 97, 97, 97]",49775,0.0011491924524307
5,"[98, 98, 97, 97, 97]",49973,0.0012902168091386
5,"[98, 98, 98, 97, 97]",50171,0.0011588254710659
5,"[98, 98, 98, 98, 97]",50369,0.001318248338066
5,"[98, 98, 98, 98, 98]",50524,0.0011790220160037
5,"[99, 98, 98, 98, 98]",50679,0.0012210001004859
5,"[99, 99, 98, 98, 98]",50879,0.0011112646898254
5,"[99, 99, 99, 98, 98]",51079,0.001160497427918
5,"[99, 99, 99, 99, 98]",51279,0.0011943727731704
5,"[99, 99, 99, 99, 99]",51435,0.0010520812356844
5,"[100, 99, 99, 99, 99]",51591,0.0011648706858977
5,"[100, 100, 99, 99, 99]",51793,0.0011588261695578
5,"[100, 100, 100, 99, 99]",51995,0.0011237376602366
5,"[100, 100, 100, 100, 99]",52197,0.001056047505699
5,"[100, 100, 100, 100, 100]",52354,0.0011438702931627
5,"[101, 100, 100, 100, 100]",52511,0.0010780496522784
5,"[101, 101, 100, 100, 100]",52715,0.0011351420544087
5,"[101, 101, 101, 100, 100]",52919,0.0011322110658511
5,"[101, 101, 101, 101, 100]",53123,0.0010967687703669
5,"[101, 101, 101, 101, 101]",53281,0.0010294619714841
5,"[102, 101, 101, 101, 101]",53439,0.0010167711880058
5,"[102, 102, 101, 101, 101]",53645,0.0011110927443951
5,"[102, 102, 102, 101, 101]",53851,0.00105675321538
5,"[102, 102, 102, 102, 101]",54057,0.0011262461775913
5,"[102, 102, 102, 102, 102]",54216,0.001092028687708
5,"[103, 102, 102, 102, 102]",54375,0.001056665321812
5,"[103, 103, 102, 102, 102]",54583,0.0010182488476857
5,"[103, 103, 103, 102, 102]",54791,0.0011017828946933
5,"[103, 103, 103, 103, 102]",54999,0.0010902889771386
5,"[103, 103, 103, 103, 103]",55159,0.0010263777803629
5,"[104, 103, 103, 103, 103]",55319,0.0011439592344686
5,"[104, 104, 103, 103, 103]",55529,0.0010335405822843
5,"[104, 104, 104, 103, 103]",55739,0.0010410057147964
5,"[104, 104, 104, 104, 103]",55949,0.0010365610942244
5,"[104, 104, 104, 104, 104]",56110,0.0010065372334793
5,"[105, 104, 104, 104, 104]",56271,0.0010373066179454
5,"[105, 105, 104, 104, 104]",56483,0.0009472896927036
5,"[105, 105, 105, 104, 104]",56695,0.0010543087264522
5,"[105, 105, 105, 105, 104]",56907,0.0009665148681961
5,"[105, 105, 105, 105, 105]",57069,0.0010402960469946
5,"[106, 105, 105, 105, 105]",57231,0.001037830254063
5,"[106, 106, 105, 105, 105]",57445,0.0010255081579089
5,"[106, 106, 106, 105, 105]",57659,0.001012981403619
5,"[106, 106, 106, 106, 105]",57873,0.0009874668903648
5,"[106, 106, 106, 106, 106]",58036,0.0009304441628046
5,"[107, 106, 106, 106, 106]",58199,0.0010474848095327
5,"[107, 107, 106, 106, 106]",58415,0.0009395749075338
5,"[107, 107, 107, 106, 106]",58631,0.0009431130019947
5,"[107, 107, 107, 107, 106]",58847,0.0009300687815994
5,"[107, 107, 107, 107, 107]",59011,0.0009666317491792
5,"[108, 107, 107, 107, 107]",59175,0.0009917500428855
5,"[108, 108, 107, 107, 107]",59393,0.0009728874429129
5,"[108, 108, 108, 107, 107]",59611,0.0009125233627855
5,"[108, 108, 108, 108, 107]",59829,0.0009436239488422
5,"[108, 108, 108, 108, 108]",59994,0.0009233342134393
5,"[109, 108, 108, 108, 108]",60159,0.0008698620367795
5,"[109, 109, 108, 108, 108]",60379,0.000973192974925
5,"[109, 109, 109, 108, 108]",60599,0.0009992613922804
5,"[109, 109, 109, 109, 108]",60819,0.0009255322511307
5,"[109, 109, 109, 109, 109]",60985,0.0009065790800377
5,"[110, 109, 109, 109, 109]",61151,0.0008685431675985
5,"[110, 110, 109, 109, 109]",61373,0.0008467649458907
5,"[110, 110, 110, 109, 109]",61595,0.0009715773630887
5,"[110, 110, 110, 110, 109]",61817,0.0009570131660439
5,"[110, 110, 110, 110, 110]",61984,0.0009382019634358
5,"[111, 110, 110, 110, 110]",62151,0.0009215343161486
5,"[111, 111, 110, 110, 110]",62375,0.00094667164376
5,"[111, 111, 111, 110, 110]",62599,0.0008612290257588
5,"[111, 111, 111, 111, 110]",62823,0.0009243219392374
5,"[111, 111, 111, 111, 111]",62991,0.0008784793899394
5,"[112, 111, 111, 111, 111]",63159,0.000942894781474
5,"[112, 112, 111, 111, 111]",63385,0.0008836219785735
5,"[112, 112, 112, 111, 111]",63611,0.0008042742847464
5,"[112, 112, 112, 112, 111]",63837,0.0009000432328321
5,"[112, 112, 112, 112, 112]",64006,0.0008723169448785
5,"[113, 112, 112, 112, 112]",64175,0.000832792778965
5,"[113, 113, 112, 112, 112]",64403,0.000870318559464
5,"[113, 113, 113, 112, 112]",64631,0.000906097702682
5,"[113, 113, 113, 113, 112]",64859,0.000917763216421
5,"[113, 113, 113, 113, 113]",65029,0.0008877697982825
5,"[114, 113, 113, 113, 113]",65199,0.0009217470651492
5,"[114, 114, 113, 113, 113]",65429,0.00093388708774
5,"[114, 114, 114, 113, 113]",65659,0.0009487144998274
5,"[114, 114, 114, 114, 113]",65889,0.0009137286688201
5,"[114, 114, 114, 114, 114]",66060,0.0008817084599286
5,"[115, 114, 114, 114, 114]",66231,0.0008646333590149
5,"[115, 115, 114, 114, 114]",66463,0.0008625935879535
5,"[115, 115, 115, 114, 114]",66695,0.0008976215030997
5,"[115, 115, 115, 115, 114]",66927,0.0008019136730581
5,"[115, 115, 115, 115, 115]",67099,0.0007964392425492
5,"[116, 115, 115, 115, 115]",67271,0.0008951456984505
5,"[116, 116, 115, 115, 115]",67505,0.0009153966675512
5,"[116, 116, 116, 115, 115]",67739,0.0008000059751793
5,"[116, 116, 116, 116, 115]",67973,0.000855324731674
5,"[116, 116, 116, 116, 116]",68146,0.000863300927449
5,"[117, 116, 116, 116, 116]",68319,0.0008526408928446
5,"[117, 117, 116, 116, 116]",68555,0.0008394069736823
5,"[117, 117, 117, 116, 116]",68791,0.0008299163891933
5,"[117, 117, 117, 117, 116]",69027,0.0007364645134657
5,"[117, 117, 117, 117, 117]",69201,0.0008628671057522
5,"[118, 117, 117, 117, 117]",69375,0.0008668216178193
5,"[118, 118, 117, 117, 117]",69613,0.0008159059798344
5,"[118, 118, 118, 117, 117]",69851,0.0007987083517946
5,"[118, 118, 118, 118, 117]",70089,0.000824412156362
5,"[118, 118, 118, 118, 118]",70264,0.0007545908447355
5,"[119, 118, 118, 118, 118]",70439,0.0007819038000889
5,"[119, 119, 118, 118, 118]",70679,0.000752706604544
5,"[119, 119, 119, 118, 118]",70919,0.000739480019547
5,"[119, 119, 119, 119, 118]",71159,0.0008131963550113
5,"[119, 119, 119, 119, 119]",71335,0.000778910529334
5,"[120, 119, 119, 119, 119]",71511,0.0007631719927303
5,"[120, 120, 119, 119, 119]",71753,0.000800039328169
5,"[120, 120, 120, 119, 119]",71995,0.0007236921228468
5,"[120, 120, 120, 120, 119]",72237,0.0006886668270453
5,"[120, 120, 120, 120, 120]",72414,0.0007259129779413
5,"[121, 120, 120, 120, 120]",72591,0.0007524178363382
5,"[121, 121, 120, 120, 120]",72835,0.000782161776442
5,"[121, 121, 121, 120, 120]",73079,0.0007412820123136
5,"[121, 121, 121, 121, 120]",73323,0.0008249650709331
5,"[121, 121, 121, 121, 121]",73501,0.0008204141631722
5,"[122, 121, 121, 121, 121]",73679,0.000807995093055
5,"[122, 122, 121, 121, 121]",73925,0.0007435918669216
5,"[122, 122, 122, 121, 121]",74171,0.0008070804178714
5,"[122, 122, 122, 122, 121]",74417,0.0007982496754266
5,"[122, 122, 122, 122, 122]",74596,0.0007823165506124
5,"[123, 122, 122, 122, 122]",74775,0.0007764383917674
5,"[123, 123, 122, 122, 122]",75023,0.0008366595138795
5,"[123, 123, 123, 122, 122]",75271,0.0007675576489418
5,"[123, 123, 123, 123, 122]",75519,0.0006810243357904
5,"[123, 123, 123, 123, 123]",75699,0.0007891954737715
5,"[124, 123, 123, 123, 123]",75879,0.0008004290284588
5,"[124, 124, 123, 123, 123]",76129,0.0006833044462837
5,"[124, 124, 124, 123, 123]",76379,0.0006658253842033
5,"[124, 124, 124, 124, 123]",76629,0.0007077772752381
5,"[124, 124, 124, 124, 124]",76810,0.0007314658141694
5,"[125, 124, 124, 124, 124]",76991,0.0006721489480696
5,"[125, 125, 124, 124, 124]",77243,0.0006821706774644
5,"[125, 125, 125, 124, 124]",77495,0.0007729337667115
5,"[125, 125, 125, 125, 124]",77747,0.0007931018481031
5,"[125, 125, 125, 125, 125]",77929,0.0007074799505062
5,"[126, 125, 125, 125, 125]",78111,0.0006774134235456
5,"[126, 126, 125, 125, 125]",78365,0.0007241531275212
5,"[126, 126, 126, 125, 125]",78619,0.000667825108394
5,"[126, 126, 126, 126, 125]",78873,0.000747830606997
5,"[126, 126, 126, 126, 126]",79056,0.0006548421224579
5,"[127, 126, 126, 126, 126]",79239,0.0005876268842257
5,"[127, 127, 126, 126, 126]",79495,0.0007436904706992
5,"[127, 127, 127, 126, 126]",79751,0.0007459118496626
5,"[127, 127, 127, 127, 126]",80007,0.0007362411706708
5,"[127, 127, 127, 127, 127]",80191,0.0007159510860219
5,"[128, 127, 127, 127, 127]",80375,0.0007380072493106
5,"[128, 128, 127, 127, 127]",80633,0.0007320126751437
5,"[128, 128, 128, 127, 127]",80891,0.0007766040507704
5,"[128, 128, 128, 128, 127]",81149,0.0007388332160189
5,"[128, 128, 128, 128, 128]",81334,0.0007454323931597
5,"[129, 128, 128, 128, 128]",81519,0.000669673201628
5,"[129, 129, 128, 128, 128]",81779,0.0006143971695564
5,"[129, 129, 129, 128, 128]",82039,0.0006952871917746
5,"[129, 129, 129, 129, 128]",82299,0.0006913832621648
5,"[129, 129, 129, 129, 129]",82485,0.0006832167273387
5,"[130, 129, 129, 129, 129]",82671,0.0007169850869104
5,"[130, 130, 129, 129, 129]",82933,0.0007205868023447
5,"[130, 130, 130, 129, 129]",83195,0.0007161176181398
5,"[130, 130, 130, 130, 129]",83457,0.0007240950362756
5,"[130, 130, 130, 130, 130]",83644,0.0007165549322962
5,"[131, 130, 130, 130, 130]",83831,0.0006579373730346
5,"[131, 131, 130, 130, 130]",84095,0.0007237176760099
5,"[131, 131, 131, 130, 130]",84359,0.0006770514301024
5,"[131, 131, 131, 131, 130]",84623,0.0006922091706655
5,"[131, 131, 131, 131, 131]",84811,0.0006518260343
5,"[132, 131, 131, 131, 131]",84999,0.0006633023149333
5,"[132, 132, 131, 131, 131]",85265,0.000692238449119
5,"[132, 132, 132, 131, 131]",85531,0.0006226595141924
5,"[132, 132, 132, 132, 131]",85797,0.0005918519455008
5,"[132, 132, 132, 132, 132]",85986,0.0006398062687367
5,"[133, 132, 132, 132, 132]",86175,0.0006282405229285
5,"[133, 133, 132, 132, 132]",86443,0.0006146804662421
5,"[133, 133, 133, 132, 132]",86711,0.0007058680057525
5,"[133, 133, 133, 133, 132]",86979,0.0006021449808031
5,"[133, 133, 133, 133, 133]",87169,0.0005869331071153
5,"[134, 133, 133, 133, 133]",87359,0.0006563700153492
5,"[134, 134, 133, 133, 133]",87629,0.0006412001093849
5,"[134, 134, 134, 133, 133]",87899,0.000570896139834
5,"[134, 134, 134, 134, 133]",88169,0.0006373698124662
5,"[134, 134, 134, 134, 134]",88360,0.0006616126629523
5,"[135, 134, 134, 134, 134]",88551,0.0006675642798654
5,"[135, 135, 134, 134, 134]",88823,0.0006662781233899
5,"[135, 135, 135, 134, 134]",89095,0.0006298345979303
5,"[135, 135, 135, 135, 134]",89367,0.0006028361967764
5,"[135, 135, 135, 135, 135]",89559,0.0005615670233964
5,"[136, 135, 135, 135, 135]",89751,0.0006262853275984
5,"[136, 136, 135, 135, 135]",90025,0.0005617816932499
5,"[136, 136, 136, 135, 135]",90299,0.0006668016430921
5,"[136, 136, 136, 136, 135]",90573,0.0006721775862388
5,"[136, 136, 136, 136, 136]",90766,0.0006225511897355
5,"[137, 136, 136, 136, 136]",90959,0.000616856093984
5,"[137, 137, 136, 136, 136]",91235,0.0005657328874804
5,"[137, 137, 137, 136, 136]",91511,0.0006500758463516
5,"[137, 137, 137, 137, 136]",91787,0.000700892007444
5,"[137, 137, 137, 137, 137]",91981,0.0006558051682077
6,"[1, 1, 1, 1, 1, 1]",185,0.9933794140815736
6,"[2, 1, 1, 1, 1, 1]",243,0.9499489068984984
6,"[2, 2, 1, 1, 1, 1]",249,0.9578014612197876
6,"[2, 2, 2, 1, 1, 1]",255,0.9579938054084778
6,"[2, 2, 2, 2, 1, 1]",261,0.9730755686759948
6,"[2, 2, 2, 2, 2, 1]",267,0.970924973487854
6,"[2, 2, 2, 2, 2, 2]",326,0.9429872035980223
6,"[3, 2, 2, 2, 2, 2]",385,0.9294381141662598
6,"[3, 3, 2, 2, 2, 2]",393,0.9212104678153992
6,"[3, 3, 3, 2, 2, 2]",401,0.9253133535385132
6,"[3, 3, 3, 3, 2, 2]",409,0.925808608531952
6,"[3, 3, 3, 3, 3, 2]",417,0.9214157462120056
6,"[3, 3, 3, 3, 3, 3]",477,0.8996273875236511
6,"[4, 3, 3, 3, 3, 3]",537,0.895783007144928
6,"[4, 4, 3, 3, 3, 3]",547,0.9011821150779724
6,"[4, 4, 4, 3, 3, 3]",557,0.9027690291404724
6,"[4, 4, 4, 4, 3, 3]",567,0.8862607479095459
6,"[4, 4, 4, 4, 4, 3]",577,0.8865660429000854
6,"[4, 4, 4, 4, 4, 4]",638,0.8810564279556274
6,"[5, 4, 4, 4, 4, 4]",699,0.8656817078590393
6,"[5, 5, 4, 4, 4, 4]",711,0.875318169593811
6,"[5, 5, 5, 4, 4, 4]",723,0.8691094517707825
6,"[5, 5, 5, 5, 4, 4]",735,0.8664845824241638
6,"[5, 5, 5, 5, 5, 4]",747,0.8751911520957947
6,"[5, 5, 5, 5, 5, 5]",809,0.8606551885604858
6,"[6, 5, 5, 5, 5, 5]",871,0.8475779891014099
6,"[6, 6, 5, 5, 5, 5]",885,0.8471365571022034
6,"[6, 6, 6, 5, 5, 5]",899,0.8417065739631653
6,"[6, 6, 6, 6, 5, 5]",913,0.8364895582199097
6,"[6, 6, 6, 6, 6, 5]",927,0.8267831802368164
6,"[6, 6, 6, 6, 6, 6]",990,0.8078564405441284
6,"[7, 6, 6, 6, 6, 6]",1053,0.8083106279373169
6,"[7, 7, 6, 6, 6, 6]",1069,0.8102287650108337
6,"[7, 7, 7, 6, 6, 6]",1085,0.8072429895401001
6,"[7, 7, 7, 7, 6, 6]",1101,0.8088631629943848
6,"[7, 7, 7, 7, 7, 6]",1117,0.8053067922592163
6,"[7, 7, 7, 7, 7, 7]",1181,0.7858597040176392
6,"[8, 7, 7, 7, 7, 7]",1245,0.7823643088340759
6,"[8, 8, 7, 7, 7, 7]",1263,0.783782422542572
6,"[8, 8, 8, 7, 7, 7]",1281,0.7811375260353088
6,"[8, 8, 8, 8, 7, 7]",1299,0.7791878581047058
6,"[8, 8, 8, 8, 8, 7]",1317,0.7780050039291382
6,"[8, 8, 8, 8, 8, 8]",1382,0.7580548524856567
6,"[9, 8, 8, 8, 8, 8]",1447,0.7522125244140625
6,"[9, 9, 8, 8, 8, 8]",1467,0.7511261701583862
6,"[9, 9, 9, 8, 8, 8]",1487,0.7525313496589661
6,"[9, 9, 9, 9, 8, 8]",1507,0.7503313422203064
6,"[9, 9, 9, 9, 9, 8]",1527,0.7547431588172913
6,"[9, 9, 9, 9, 9, 9]",1593,0.7293829917907715
6,"[10, 9, 9, 9, 9, 9]",1659,0.7301289439201355
6,"[10, 10, 9, 9, 9, 9]",1681,0.7272631525993347
6,"[10, 10, 10, 9, 9, 9]",1703,0.726357102394104
6,"[10, 10, 10, 10, 9, 9]",1725,0.728905200958252
6,"[10, 10, 10, 10, 10, 9]",1747,0.7261910438537598
6,"[10, 10, 10, 10, 10, 10]",1814,0.7053280472755432
6,"[11, 10, 10, 10, 10, 10]",1881,0.7050650715827942
6,"[11, 11, 10, 10, 10, 10]",1905,0.7057778239250183
6,"[11, 11, 11, 10, 10, 10]",1929,0.7028507590293884
6,"[11, 11, 11, 11, 10, 10]",1953,0.7018924355506897
6,"[11, 11, 11, 11, 11, 10]",1977,0.6999143958091736
6,"[11, 11, 11, 11, 11, 11]",2045,0.6803891062736511
6,"[12, 11, 11, 11, 11, 11]",2113,0.6806530356407166
6,"[12, 12, 11, 11, 11, 11]",2139,0.6801667809486389
6,"[12, 12, 12, 11, 11, 11]",2165,0.6805670261383057
6,"[12, 12, 12, 12, 11, 11]",2191,0.680106520652771
6,"[12, 12, 12, 12, 12, 11]",2217,0.6807347536087036
6,"[12, 12, 12, 12, 12, 12]",2286,0.6572361588478088
6,"[13, 12, 12, 12, 12, 12]",2355,0.654644787311554
6,"[13, 13, 12, 12, 12, 12]",2383,0.6555833220481873
6,"[13, 13, 13, 12, 12, 12]",2411,0.6545472741127014
6,"[13, 13, 13, 13, 12, 12]",2439,0.653850257396698
6,"[13, 13, 13, 13, 13, 12]",2467,0.6532642245292664
6,"[13, 13, 13, 13, 13, 13]",2537,0.6360366940498352
6,"[14, 13, 13, 13, 13, 13]",2607,0.6339269876480103
6,"[14, 14, 13, 13, 13, 13]",2637,0.6353808641433716
6,"[14, 14, 14, 13, 13, 13]",2667,0.6350774765014648
6,"[14, 14, 14, 14, 13, 13]",2697,0.6343101263046265
6,"[14, 14, 14, 14, 14, 13]",2727,0.6345075368881226
6,"[14, 14, 14, 14, 14, 14]",2798,0.6142603158950806
6,"[15, 14, 14, 14, 14, 14]",2869,0.6139837503433228
6,"[15, 15, 14, 14, 14, 14]",2901,0.613472580909729
6,"[15, 15, 15, 14, 14, 14]",2933,0.613172709941864
6,"[15, 15, 15, 15, 14, 14]",2965,0.6126285791397095
6,"[15, 15, 15, 15, 15, 14]",2997,0.6121788620948792
6,"[15, 15, 15, 15, 15, 15]",3069,0.5914294719696045
6,"[16, 15, 15, 15, 15, 15]",3141,0.5914319157600403
6,"[16, 16, 15, 15, 15, 15]",3175,0.5917661786079407
6,"[16, 16, 16, 15, 15, 15]",3209,0.5919430255889893
6,"[16, 16, 16, 16, 15, 15]",3243,0.5917155146598816
6,"[16, 16, 16, 16, 16, 15]",3277,0.5912976861000061
6,"[16, 16, 16, 16, 16, 16]",3350,0.5722480416297913
6,"[17, 16, 16, 16, 16, 16]",3423,0.5714027285575867
6,"[17, 17, 16, 16, 16, 16]",3459,0.5721847414970398
6,"[17, 17, 17, 16, 16, 16]",3495,0.5713852643966675
6,"[17, 17, 17, 17, 16, 16]",3531,0.5705558657646179
6,"[17, 17, 17, 17, 17, 16]",3567,0.5719232559204102
6,"[17, 17, 17, 17, 17, 17]",3641,0.5499507188796997
6,"[18, 17, 17, 17, 17, 17]",3715,0.5485770106315613
6,"[18, 18, 17, 17, 17, 17]",3753,0.5481826066970825
6,"[18, 18, 18, 17, 17, 17]",3791,0.5475296974182129
6,"[18, 18, 18, 18, 17, 17]",3829,0.5469905138015747
6,"[18, 18, 18, 18, 18, 17]",3867,0.5474585294723511
6,"[18, 18, 18, 18, 18, 18]",3942,0.5272351503372192
6,"[19, 18, 18, 18, 18, 18]",4017,0.5271310210227966
6,"[19, 19, 18, 18, 18, 18]",4057,0.5273813605308533
6,"[19, 19, 19, 18, 18, 18]",4097,0.5264822244644165
6,"[19, 19, 19, 19, 18, 18]",4137,0.5260973572731018
6,"[19, 19, 19, 19, 19, 18]",4177,0.5259991884231567
6,"[19, 19, 19, 19, 19, 19]",4253,0.5063695907592773
6,"[20, 19, 19, 19, 19, 19]",4329,0.5053027272224426
6,"[20, 20, 19, 19, 19, 19]",4371,0.5054949522018433
6,"[20, 20, 20, 19, 19, 19]",4413,0.5056316256523132
6,"[20, 20, 20, 20, 19, 19]",4455,0.5056458711624146
6,"[20, 20, 20, 20, 20, 19]",4497,0.5051223635673523
6,"[20, 20, 20, 20, 20, 20]",4574,0.4861150085926056
6,"[21, 20, 20, 20, 20, 20]",4651,0.4849893748760223
6,"[21, 21, 20, 20, 20, 20]",4695,0.4849605858325958
6,"[21, 21, 21, 20, 20, 20]",4739,0.4849837720394134
6,"[21, 21, 21, 21, 20, 20]",4783,0.4845800101757049
6,"[21, 21, 21, 21, 21, 20]",4827,0.4842179417610168
6,"[21, 21, 21, 21, 21, 21]",4905,0.4653542339801788
6,"[22, 21, 21, 21, 21, 21]",4983,0.4651793241500854
6,"[22, 22, 21, 21, 21, 21]",5029,0.465354323387146
6,"[22, 22, 22, 21, 21, 21]",5075,0.4651101529598236
6,"[22, 22, 22, 22, 21, 21]",5121,0.4656799733638763
6,"[22, 22, 22, 22, 22, 21]",5167,0.465802937746048
6,"[22, 22, 22, 22, 22, 22]",5246,0.4455699622631073
6,"[23, 22, 22, 22, 22, 22]",5325,0.4446685016155243
6,"[23, 23, 22, 22, 22, 22]",5373,0.4448592364788055
6,"[23, 23, 23, 22, 22, 22]",5421,0.4445187747478485
6,"[23, 23, 23, 23, 22, 22]",5469,0.4447591006755829
6,"[23, 23, 23, 23, 23, 22]",5517,0.4448850154876709
6,"[23, 23, 23, 23, 23, 23]",5597,0.4255537986755371
6,"[24, 23, 23, 23, 23, 23]",5677,0.4250620007514953
6,"[24, 24, 23, 23, 23, 23]",5727,0.4244343936443329
6,"[24, 24, 24, 23, 23, 23]",5777,0.4244560897350311
6,"[24, 24, 24, 24, 23, 23]",5827,0.4247974753379822
6,"[24, 24, 24, 24, 24, 23]",5877,0.4244591295719147
6,"[24, 24, 24, 24, 24, 24]",5958,0.405467540025711
6,"[25, 24, 24, 24, 24, 24]",6039,0.4048240482807159
6,"[25, 25, 24, 24, 24, 24]",6091,0.4048362672328949
6,"[25, 25, 25, 24, 24, 24]",6143,0.4048705697059631
6,"[25, 25, 25, 25, 24, 24]",6195,0.4046929478645324
6,"[25, 25, 25, 25, 25, 24]",6247,0.4042195379734039
