task,depth,candidate_index,width,architecture,parameter_count,log10_parameter_count,selected_for_run
generation,5,42,1566,"[1566, 1566, 1566, 1566, 1566]",10002096,7.000091,True
generation,5,43,2221,"[2221, 2221, 2221, 2221, 2221]",20004601,7.30113,True
generation,5,44,2723,"[2723, 2723, 2723, 2723, 2723]",29993899,7.477033,True
generation,5,45,3147,"[3147, 3147, 3147, 3147, 3147]",40001571,7.602077,True
generation,5,46,3520,"[3520, 3520, 3520, 3520, 3520]",49994614,7.698923,True
generation,5,47,3858,"[3858, 3858, 3858, 3858, 3858]",60011244,7.778233,True
generation,5,48,4168,"[4168, 4168, 4168, 4168, 4168]",70001614,7.845108,True
generation,5,49,4457,"[4457, 4457, 4457, 4457, 4457]",80007661,7.903132,True
generation,5,50,4728,"[4728, 4728, 4728, 4728, 4728]",89997534,7.954231,True
generation,5,51,4985,"[4985, 4985, 4985, 4985, 4985]",100014109,8.000061,True
generation,5,52,5291,"[5291, 5291, 5291, 5291, 5291]",112629571,8.051652,True
generation,5,53,5581,"[5581, 5581, 5581, 5581, 5581]",125276761,8.097871,True
generation,5,54,5857,"[5857, 5857, 5857, 5857, 5857]",137938261,8.139685,True
generation,5,55,6120,"[6120, 6120, 6120, 6120, 6120]",150570414,8.17774,True
generation,5,56,6373,"[6373, 6373, 6373, 6373, 6373]",163244449,8.212838,True
generation,5,57,6616,"[6616, 6616, 6616, 6616, 6616]",175899646,8.245265,True
generation,5,58,6850,"[6850, 6850, 6850, 6850, 6850]",188532604,8.275386,True
generation,5,59,7076,"[7076, 7076, 7076, 7076, 7076]",201149506,8.303519,True
generation,5,60,7296,"[7296, 7296, 7296, 7296, 7296]",213823926,8.330056,True
generation,6,1,1,"[1, 1, 1, 1, 1, 1]",185,2.267172,True
generation,6,2,2,"[2, 2, 2, 2, 2, 2]",326,2.513218,True
generation,6,3,3,"[3, 3, 3, 3, 3, 3]",477,2.678518,True
generation,6,4,4,"[4, 4, 4, 4, 4, 4]",638,2.804821,True
generation,6,5,5,"[5, 5, 5, 5, 5, 5]",809,2.907949,True
generation,6,6,6,"[6, 6, 6, 6, 6, 6]",990,2.995635,True
generation,6,7,11,"[11, 11, 11, 11, 11, 11]",2045,3.310693,True
generation,6,8,15,"[15, 15, 15, 15, 15, 15]",3069,3.486997,True
generation,6,9,18,"[18, 18, 18, 18, 18, 18]",3942,3.595717,True
generation,6,10,21,"[21, 21, 21, 21, 21, 21]",4905,3.690639,True
generation,6,11,24,"[24, 24, 24, 24, 24, 24]",5958,3.7751,True
generation,6,12,27,"[27, 27, 27, 27, 27, 27]",7101,3.85132,True
generation,6,13,29,"[29, 29, 29, 29, 29, 29]",7913,3.898341,True
generation,6,14,32,"[32, 32, 32, 32, 32, 32]",9206,3.964071,True
generation,6,15,34,"[34, 34, 34, 34, 34, 34]",10118,4.005095,True
generation,6,16,52,"[52, 52, 52, 52, 52, 52]",20126,4.303757,True
generation,6,17,66,"[66, 66, 66, 66, 66, 66]",30150,4.479287,True
generation,6,18,78,"[78, 78, 78, 78, 78, 78]",40302,4.605327,True
generation,6,19,88,"[88, 88, 88, 88, 88, 88]",49862,4.69777,True
generation,6,20,98,"[98, 98, 98, 98, 98, 98]",60422,4.781195,True
generation,6,21,106,"[106, 106, 106, 106, 106, 106]",69590,4.842547,True
generation,6,22,114,"[114, 114, 114, 114, 114, 114]",79398,4.89981,True
generation,6,23,122,"[122, 122, 122, 122, 122, 122]",89846,4.953499,True
generation,6,24,129,"[129, 129, 129, 129, 129, 129]",99513,4.99788,True
generation,6,25,188,"[188, 188, 188, 188, 188, 188]",200462,5.302032,True
generation,6,26,233,"[233, 233, 233, 233, 233, 233]",300857,5.47836,True
generation,6,27,271,"[271, 271, 271, 271, 271, 271]",401405,5.603583,True
generation,6,28,304,"[304, 304, 304, 304, 304, 304]",500438,5.69935,True
generation,6,29,334,"[334, 334, 334, 334, 334, 334]",599918,5.778092,True
generation,6,30,362,"[362, 362, 362, 362, 362, 362]",700886,5.845647,True
generation,6,31,388,"[388, 388, 388, 388, 388, 388]",801662,5.903991,True
generation,6,32,412,"[412, 412, 412, 412, 412, 412]",900686,5.954573,True
generation,6,33,435,"[435, 435, 435, 435, 435, 435]",1000989,6.000429,True
generation,6,34,620,"[620, 620, 620, 620, 620, 620]",2000174,6.301068,True
generation,6,35,762,"[762, 762, 762, 762, 762, 762]",2999286,6.477018,True
generation,6,36,882,"[882, 882, 882, 882, 882, 882]",4000806,6.602147,True
generation,6,37,987,"[987, 987, 987, 987, 987, 987]",4995261,6.698558,True
generation,6,38,1083,"[1083, 1083, 1083, 1083, 1083, 1083]",6000957,6.778221,True
generation,6,39,1171,"[1171, 1171, 1171, 1171, 1171, 1171]",7003805,6.845334,True
generation,6,40,1252,"[1252, 1252, 1252, 1252, 1252, 1252]",7995326,6.902836,True
generation,6,41,1329,"[1329, 1329, 1329, 1329, 1329, 1329]",8998713,6.95418,True
generation,6,42,1402,"[1402, 1402, 1402, 1402, 1402, 1402]",10004726,7.000205,True
generation,6,43,1987,"[1987, 1987, 1987, 1987, 1987, 1987]",19991261,7.30084,True
generation,6,44,2437,"[2437, 2437, 2437, 2437, 2437, 2437]",30001961,7.47715,True
generation,6,45,2816,"[2816, 2816, 2816, 2816, 2816, 2816]",40004150,7.602105,True
generation,6,46,3150,"[3150, 3150, 3150, 3150, 3150, 3150]",50009454,7.699052,True
generation,6,47,3452,"[3452, 3452, 3452, 3452, 3452, 3452]",60016526,7.778271,True
generation,6,48,3729,"[3729, 3729, 3729, 3729, 3729, 3729]",69997113,7.84508,True
generation,6,49,3987,"[3987, 3987, 3987, 3987, 3987, 3987]",79983261,7.902999,True
generation,6,50,4230,"[4230, 4230, 4230, 4230, 4230, 4230]",89997534,7.954231,True
generation,6,51,4460,"[4460, 4460, 4460, 4460, 4460, 4460]",100020014,8.000087,True
generation,6,52,4715,"[4715, 4715, 4715, 4715, 4715, 4715]",111750269,8.048249,True
generation,6,53,4957,"[4957, 4957, 4957, 4957, 4957, 4957]",123483881,8.09161,True
generation,6,54,5187,"[5187, 5187, 5187, 5187, 5187, 5187]",135178461,8.130907,True
generation,6,55,5408,"[5408, 5408, 5408, 5408, 5408, 5408]",146913782,8.167063,True
generation,6,56,5621,"[5621, 5621, 5621, 5621, 5621, 5621]",158686505,8.20054,True
generation,6,57,5825,"[5825, 5825, 5825, 5825, 5825, 5825]",170387129,8.231437,True
generation,6,58,6023,"[6023, 6023, 6023, 6023, 6023, 6023]",182141597,8.260409,True
generation,6,59,6214,"[6214, 6214, 6214, 6214, 6214, 6214]",193851998,8.28747,True
generation,6,60,6400,"[6400, 6400, 6400, 6400, 6400, 6400]",205606454,8.313037,True
generation,7,1,1,"[1, 1, 1, 1, 1, 1, 1]",189,2.276462,True
generation,7,2,2,"[2, 2, 2, 2, 2, 2, 2]",336,2.526339,True
generation,7,3,3,"[3, 3, 3, 3, 3, 3, 3]",495,2.694605,True
generation,7,4,4,"[4, 4, 4, 4, 4, 4, 4]",666,2.823474,True
generation,7,5,5,"[5, 5, 5, 5, 5, 5, 5]",849,2.928908,True
generation,7,6,6,"[6, 6, 6, 6, 6, 6, 6]",1044,3.0187,True
generation,7,7,10,"[10, 10, 10, 10, 10, 10, 10]",1944,3.288696,True
generation,7,8,14,"[14, 14, 14, 14, 14, 14, 14]",3036,3.482302,True
generation,7,9,17,"[17, 17, 17, 17, 17, 17, 17]",3981,3.599992,True
generation,7,10,20,"[20, 20, 20, 20, 20, 20, 20]",5034,3.701913,True
generation,7,11,23,"[23, 23, 23, 23, 23, 23, 23]",6195,3.792041,True
generation,7,12,25,"[25, 25, 25, 25, 25, 25, 25]",7029,3.846894,True
generation,7,13,27,"[27, 27, 27, 27, 27, 27, 27]",7911,3.898231,True
generation,7,14,29,"[29, 29, 29, 29, 29, 29, 29]",8841,3.946501,True
generation,7,15,31,"[31, 31, 31, 31, 31, 31, 31]",9819,3.992067,True
generation,7,16,48,"[48, 48, 48, 48, 48, 48, 48]",20070,4.302547,True
generation,7,17,61,"[61, 61, 61, 61, 61, 61, 61]",30249,4.480711,True
generation,7,18,72,"[72, 72, 72, 72, 72, 72, 72]",40446,4.606876,True
generation,7,19,81,"[81, 81, 81, 81, 81, 81, 81]",49869,4.697831,True
generation,7,20,90,"[90, 90, 90, 90, 90, 90, 90]",60264,4.780058,True
generation,7,21,98,"[98, 98, 98, 98, 98, 98, 98]",70320,4.847079,True
generation,7,22,105,"[105, 105, 105, 105, 105, 105, 105]",79749,4.901725,True
generation,7,23,112,"[112, 112, 112, 112, 112, 112, 112]",89766,4.953112,True
generation,7,24,119,"[119, 119, 119, 119, 119, 119, 119]",100371,5.001608,True
generation,7,25,172,"[172, 172, 172, 172, 172, 172, 172]",199746,5.300478,True
generation,7,26,213,"[213, 213, 213, 213, 213, 213, 213]",299745,5.476752,True
generation,7,27,248,"[248, 248, 248, 248, 248, 248, 248]",401070,5.60322,True
generation,7,28,278,"[278, 278, 278, 278, 278, 278, 278]",499620,5.69864,True
generation,7,29,306,"[306, 306, 306, 306, 306, 306, 306]",601344,5.779123,True
generation,7,30,331,"[331, 331, 331, 331, 331, 331, 331]",700119,5.845172,True
generation,7,31,355,"[355, 355, 355, 355, 355, 355, 355]",801999,5.904174,True
generation,7,32,377,"[377, 377, 377, 377, 377, 377, 377]",901461,5.954947,True
generation,7,33,398,"[398, 398, 398, 398, 398, 398, 398]",1001820,6.00079,True
generation,7,34,567,"[567, 567, 567, 567, 567, 567, 567]",2002131,6.301492,True
generation,7,35,696,"[696, 696, 696, 696, 696, 696, 696]",2996334,6.47659,True
generation,7,36,806,"[806, 806, 806, 806, 806, 806, 806]",4001844,6.60226,True
generation,7,37,902,"[902, 902, 902, 902, 902, 902, 902]",4998036,6.698799,True
generation,7,38,989,"[989, 989, 989, 989, 989, 989, 989]",5996361,6.777888,True
generation,7,39,1069,"[1069, 1069, 1069, 1069, 1069, 1069, 1069]",6994521,6.844758,True
generation,7,40,1144,"[1144, 1144, 1144, 1144, 1144, 1144, 1144]",8000046,6.903092,True
generation,7,41,1214,"[1214, 1214, 1214, 1214, 1214, 1214, 1214]",8999436,6.954215,True
generation,7,42,1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,6.999808,True
generation,7,43,1815,"[1815, 1815, 1815, 1815, 1815, 1815, 1815]",19999539,7.30102,True
generation,7,44,2225,"[2225, 2225, 2225, 2225, 2225, 2225, 2225]",29990829,7.476988,True
generation,7,45,2571,"[2571, 2571, 2571, 2571, 2571, 2571, 2571]",39991959,7.601973,True
generation,7,46,2876,"[2876, 2876, 2876, 2876, 2876, 2876, 2876]",49999314,7.698964,True
generation,7,47,3152,"[3152, 3152, 3152, 3152, 3152, 3152, 3152]",60017286,7.778276,True
generation,7,48,3405,"[3405, 3405, 3405, 3405, 3405, 3405, 3405]",70003449,7.845119,True
generation,7,49,3641,"[3641, 3641, 3641, 3641, 3641, 3641, 3641]",80011029,7.90315,True
generation,7,50,3862,"[3862, 3862, 3862, 3862, 3862, 3862, 3862]",89988516,7.954187,True
generation,7,51,4072,"[4072, 4072, 4072, 4072, 4072, 4072, 4072]",100012446,8.000054,True
generation,7,52,4292,"[4292, 4292, 4292, 4292, 4292, 4292, 4292]",111081306,8.045641,True
generation,7,53,4502,"[4502, 4502, 4502, 4502, 4502, 4502, 4502]",122188836,8.087032,True
generation,7,54,4702,"[4702, 4702, 4702, 4702, 4702, 4702, 4702]",133259436,8.124698,True
generation,7,55,4894,"[4894, 4894, 4894, 4894, 4894, 4894, 4894]",144338796,8.159383,True
generation,7,56,5079,"[5079, 5079, 5079, 5079, 5079, 5079, 5079]",155432691,8.191542,True
generation,7,57,5258,"[5258, 5258, 5258, 5258, 5258, 5258, 5258]",166557720,8.221565,True
generation,7,58,5430,"[5430, 5430, 5430, 5430, 5430, 5430, 5430]",177609924,8.249467,True
generation,7,59,5598,"[5598, 5598, 5598, 5598, 5598, 5598, 5598]",188747820,8.275882,True
generation,7,60,5760,"[5760, 5760, 5760, 5760, 5760, 5760, 5760]",199808694,8.300614,True
generation,8,1,1,"[1, 1, 1, 1, 1, 1, 1, 1]",193,2.285557,True
generation,8,2,2,"[2, 2, 2, 2, 2, 2, 2, 2]",346,2.539076,True
generation,8,3,3,"[3, 3, 3, 3, 3, 3, 3, 3]",513,2.710117,True
generation,8,4,4,"[4, 4, 4, 4, 4, 4, 4, 4]",694,2.841359,True
generation,8,5,5,"[5, 5, 5, 5, 5, 5, 5, 5]",889,2.948902,True
generation,8,6,6,"[6, 6, 6, 6, 6, 6, 6, 6]",1098,3.040602,True
generation,8,7,10,"[10, 10, 10, 10, 10, 10, 10, 10]",2074,3.316809,True
generation,8,8,13,"[13, 13, 13, 13, 13, 13, 13, 13]",2953,3.470263,True
generation,8,9,16,"[16, 16, 16, 16, 16, 16, 16, 16]",3958,3.597476,True
generation,8,10,19,"[19, 19, 19, 19, 19, 19, 19, 19]",5089,3.706632,True
generation,8,11,21,"[21, 21, 21, 21, 21, 21, 21, 21]",5913,3.771808,True
generation,8,12,23,"[23, 23, 23, 23, 23, 23, 23, 23]",6793,3.832062,True
generation,8,13,26,"[26, 26, 26, 26, 26, 26, 26, 26]",8218,3.914766,True
generation,8,14,28,"[28, 28, 28, 28, 28, 28, 28, 28]",9238,3.965578,True
generation,8,15,29,"[29, 29, 29, 29, 29, 29, 29, 29]",9769,3.98985,True
generation,8,16,45,"[45, 45, 45, 45, 45, 45, 45, 45]",20169,4.304684,True
generation,8,17,57,"[57, 57, 57, 57, 57, 57, 57, 57]",30321,4.481744,True
generation,8,18,67,"[67, 67, 67, 67, 67, 67, 67, 67]",40321,4.605531,True
generation,8,19,76,"[76, 76, 76, 76, 76, 76, 76, 76]",50518,4.703446,True
generation,8,20,84,"[84, 84, 84, 84, 84, 84, 84, 84]",60534,4.781999,True
generation,8,21,91,"[91, 91, 91, 91, 91, 91, 91, 91]",70033,4.845303,True
generation,8,22,98,"[98, 98, 98, 98, 98, 98, 98, 98]",80218,4.904272,True
generation,8,23,104,"[104, 104, 104, 104, 104, 104, 104, 104]",89494,4.951794,True
generation,8,24,110,"[110, 110, 110, 110, 110, 110, 110, 110]",99274,4.996836,True
generation,8,25,160,"[160, 160, 160, 160, 160, 160, 160, 160]",200374,5.301841,True
generation,8,26,198,"[198, 198, 198, 198, 198, 198, 198, 198]",300618,5.478015,True
generation,8,27,230,"[230, 230, 230, 230, 230, 230, 230, 230]",400714,5.602835,True
generation,8,28,258,"[258, 258, 258, 258, 258, 258, 258, 258]",500058,5.69902,True
generation,8,29,283,"[283, 283, 283, 283, 283, 283, 283, 283]",598033,5.776725,True
generation,8,30,307,"[307, 307, 307, 307, 307, 307, 307, 307]",700321,5.845297,True
generation,8,31,329,"[329, 329, 329, 329, 329, 329, 329, 329]",801169,5.903724,True
generation,8,32,349,"[349, 349, 349, 349, 349, 349, 349, 349]",898729,5.953629,True
generation,8,33,369,"[369, 369, 369, 369, 369, 369, 369, 369]",1001889,6.00082,True
generation,8,34,525,"[525, 525, 525, 525, 525, 525, 525, 525]",1998729,6.300754,True
generation,8,35,645,"[645, 645, 645, 645, 645, 645, 645, 645]",2997369,6.47674,True
generation,8,36,747,"[747, 747, 747, 747, 747, 747, 747, 747]",4004721,6.602572,True
generation,8,37,836,"[836, 836, 836, 836, 836, 836, 836, 836]",5002678,6.699203,True
generation,8,38,916,"[916, 916, 916, 916, 916, 916, 916, 916]",5994358,6.777743,True
generation,8,39,991,"[991, 991, 991, 991, 991, 991, 991, 991]",7005433,6.845435,True
generation,8,40,1060,"[1060, 1060, 1060, 1060, 1060, 1060, 1060, 1060]",8005174,6.903371,True
generation,8,41,1125,"[1125, 1125, 1125, 1125, 1125, 1125, 1125, 1125]",9007929,6.954625,True
generation,8,42,1186,"[1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186]",10002778,7.000121,True
generation,8,43,1681,"[1681, 1681, 1681, 1681, 1681, 1681, 1681, 1681]",20002273,7.301079,True
generation,8,44,2061,"[2061, 2061, 2061, 2061, 2061, 2061, 2061, 2061]",30006153,7.47721,True
generation,8,45,2381,"[2381, 2381, 2381, 2381, 2381, 2381, 2381, 2381]",39998473,7.602043,True
generation,8,46,2663,"[2663, 2663, 2663, 2663, 2663, 2663, 2663, 2663]",49992553,7.698905,True
generation,8,47,2918,"[2918, 2918, 2918, 2918, 2918, 2918, 2918, 2918]",59988298,7.778067,True
generation,8,48,3153,"[3153, 3153, 3153, 3153, 3153, 3153, 3153, 3153]",70006113,7.845136,True
generation,8,49,3371,"[3371, 3371, 3371, 3371, 3371, 3371, 3371, 3371]",79990513,7.903038,True
generation,8,50,3576,"[3576, 3576, 3576, 3576, 3576, 3576, 3576, 3576]",89986518,7.954177,True
generation,8,51,3770,"[3770, 3770, 3770, 3770, 3770, 3770, 3770, 3770]",99987994,7.999948,True
generation,8,52,3962,"[3962, 3962, 3962, 3962, 3962, 3962, 3962, 3962]",110405146,8.042989,True
generation,8,53,4144,"[4144, 4144, 4144, 4144, 4144, 4144, 4144, 4144]",120756214,8.081909,True
generation,8,54,4319,"[4319, 4319, 4319, 4319, 4319, 4319, 4319, 4319]",131146489,8.117757,True
generation,8,55,4487,"[4487, 4487, 4487, 4487, 4487, 4487, 4487, 4487]",141524521,8.150832,True
generation,8,56,4649,"[4649, 4649, 4649, 4649, 4649, 4649, 4649, 4649]",151906129,8.181575,True
generation,8,57,4806,"[4806, 4806, 4806, 4806, 4806, 4806, 4806, 4806]",162317898,8.210366,True
generation,8,58,4958,"[4958, 4958, 4958, 4958, 4958, 4958, 4958, 4958]",172726858,8.23736,True
generation,8,59,5105,"[5105, 5105, 5105, 5105, 5105, 5105, 5105, 5105]",183101089,8.262691,True
generation,8,60,5248,"[5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248]",193483318,8.286644,True
generation,9,1,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",197,2.294466,True
generation,9,2,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",356,2.55145,True
generation,9,3,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",531,2.725095,True
generation,9,4,4,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",722,2.858537,True
generation,9,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5]",929,2.968016,True
generation,9,6,9,"[9, 9, 9, 9, 9, 9, 9, 9, 9]",1917,3.282622,True
generation,9,7,13,"[13, 13, 13, 13, 13, 13, 13, 13, 13]",3161,3.499824,True
generation,9,8,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15]",3879,3.58872,True
generation,9,9,18,"[18, 18, 18, 18, 18, 18, 18, 18, 18]",5076,3.705522,True
generation,9,10,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20]",5954,3.774809,True
generation,9,11,22,"[22, 22, 22, 22, 22, 22, 22, 22, 22]",6896,3.838597,True
generation,9,12,24,"[24, 24, 24, 24, 24, 24, 24, 24, 24]",7902,3.897737,True
generation,9,13,26,"[26, 26, 26, 26, 26, 26, 26, 26, 26]",8972,3.952889,True
generation,9,14,28,"[28, 28, 28, 28, 28, 28, 28, 28, 28]",10106,4.004579,True
generation,9,15,42,"[42, 42, 42, 42, 42, 42, 42, 42, 42]",19836,4.297454,True
generation,9,16,53,"[53, 53, 53, 53, 53, 53, 53, 53, 53]",29681,4.472479,True
generation,9,17,63,"[63, 63, 63, 63, 63, 63, 63, 63, 63]",40311,4.605424,True
generation,9,18,71,"[71, 71, 71, 71, 71, 71, 71, 71, 71]",49967,4.698683,True
generation,9,19,79,"[79, 79, 79, 79, 79, 79, 79, 79, 79]",60647,4.782809,True
generation,9,20,85,"[85, 85, 85, 85, 85, 85, 85, 85, 85]",69329,4.840915,True
generation,9,21,92,"[92, 92, 92, 92, 92, 92, 92, 92, 92]",80186,4.904099,True
generation,9,22,98,"[98, 98, 98, 98, 98, 98, 98, 98, 98]",90116,4.954802,True
generation,9,23,104,"[104, 104, 104, 104, 104, 104, 104, 104, 104]",100622,5.002693,True
generation,9,24,150,"[150, 150, 150, 150, 150, 150, 150, 150, 150]",200304,5.30169,True
generation,9,25,185,"[185, 185, 185, 185, 185, 185, 185, 185, 185]",298829,5.475423,True
generation,9,26,215,"[215, 215, 215, 215, 215, 215, 215, 215, 215]",398879,5.600841,True
generation,9,27,242,"[242, 242, 242, 242, 242, 242, 242, 242, 242]",501236,5.700042,True
generation,9,28,266,"[266, 266, 266, 266, 266, 266, 266, 266, 266]",602012,5.779605,True
generation,9,29,287,"[287, 287, 287, 287, 287, 287, 287, 287, 287]",697751,5.8437,True
generation,9,30,308,"[308, 308, 308, 308, 308, 308, 308, 308, 308]",800546,5.903386,True
generation,9,31,327,"[327, 327, 327, 327, 327, 327, 327, 327, 327]",899631,5.954064,True
generation,9,32,345,"[345, 345, 345, 345, 345, 345, 345, 345, 345]",998829,5.999491,True
generation,9,33,492,"[492, 492, 492, 492, 492, 492, 492, 492, 492]",2002986,6.301678,True
generation,9,34,604,"[604, 604, 604, 604, 604, 604, 604, 604, 604]",3000122,6.477139,True
generation,9,35,699,"[699, 699, 699, 699, 699, 699, 699, 699, 699]",4003227,6.60241,True
generation,9,36,782,"[782, 782, 782, 782, 782, 782, 782, 782, 782]",4997816,6.69878,True
generation,9,37,858,"[858, 858, 858, 858, 858, 858, 858, 858, 858]",6005196,6.778527,True
generation,9,38,927,"[927, 927, 927, 927, 927, 927, 927, 927, 927]",6999831,6.845088,True
generation,9,39,992,"[992, 992, 992, 992, 992, 992, 992, 992, 992]",8006486,6.903442,True
generation,9,40,1052,"[1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052]",8995706,6.954035,True
generation,9,41,1110,"[1110, 1110, 1110, 1110, 1110, 1110, 1110, 1110, 1110]",10006704,7.000291,True
generation,9,42,1573,"[1573, 1573, 1573, 1573, 1573, 1573, 1573, 1573, 1573]",20007041,7.301183,True
generation,9,43,1928,"[1928, 1928, 1928, 1928, 1928, 1928, 1928, 1928, 1928]",29997806,7.477089,True
generation,9,44,2228,"[2228, 2228, 2228, 2228, 2228, 2228, 2228, 2228, 2228]",40012706,7.602198,True
generation,9,45,2492,"[2492, 2492, 2492, 2492, 2492, 2492, 2492, 2492, 2492]",50016986,7.699118,True
generation,9,46,2730,"[2730, 2730, 2730, 2730, 2730, 2730, 2730, 2730, 2730]",59991804,7.778092,True
generation,9,47,2950,"[2950, 2950, 2950, 2950, 2950, 2950, 2950, 2950, 2950]",70018304,7.845212,True
generation,9,48,3154,"[3154, 3154, 3154, 3154, 3154, 3154, 3154, 3154, 3154]",80007572,7.903131,True
generation,9,49,3346,"[3346, 3346, 3346, 3346, 3346, 3346, 3346, 3346, 3346]",90017492,7.954327,True
generation,9,50,3527,"[3527, 3527, 3527, 3527, 3527, 3527, 3527, 3527, 3527]",99994031,7.999974,True
